latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.49204,76.77365,367,0.37,0.58,2021-04-25,0836,N,VIIRS,h,2.0NRT,319.8,16.8,D
29.49175,76.76978,339.5,0.37,0.58,2021-04-25,0836,N,VIIRS,n,2.0NRT,313.6,6.5,D
29.49831,76.78477,336.6,0.37,0.58,2021-04-25,0836,N,VIIRS,l,2.0NRT,311.6,1.5,D
29.5136,76.70174,367,0.36,0.58,2021-04-25,0836,N,VIIRS,h,2.0NRT,315.7,6.4,D
29.50705,76.6179,367,0.36,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,319.2,12.7,D
29.53251,76.87604,341.7,0.37,0.58,2021-04-25,0836,N,VIIRS,l,2.0NRT,313,3.4,D
29.41573,75.28512,346.7,0.6,0.53,2021-04-25,0836,N,VIIRS,l,2.0NRT,320.8,4.5,D
29.55007,76.61769,367,0.36,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,318.4,6.3,D
29.54976,76.6139,367,0.36,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,317.9,6.3,D
29.54271,76.5273,344.9,0.36,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,316.2,2.7,D
29.4893,75.89149,353.2,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,317.3,4.9,D
29.48735,75.89414,350,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,316.8,5.4,D
29.48707,75.89072,343.6,0.33,0.55,2021-04-25,0836,N,VIIRS,l,2.0NRT,317.6,4.2,D
29.54818,76.61762,348.8,0.36,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,315.1,3.5,D
29.54143,76.52708,345.6,0.36,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,316.5,2.4,D
29.55352,76.6171,367,0.36,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,317.3,10.6,D
29.55323,76.6133,367,0.36,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,321.3,10.6,D
29.53785,75.88206,342,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,316.4,2,D
29.6379,77.09238,348.3,0.39,0.59,2021-04-25,0836,N,VIIRS,n,2.0NRT,311.9,3.8,D
29.6547,77.02151,337.9,0.38,0.59,2021-04-25,0836,N,VIIRS,l,2.0NRT,311,4.2,D
29.67941,77.05598,367,0.38,0.59,2021-04-25,0836,N,VIIRS,h,2.0NRT,315.3,6.6,D
29.6791,77.05192,351.4,0.38,0.59,2021-04-25,0836,N,VIIRS,n,2.0NRT,313.3,6.6,D
29.66393,76.71856,346.7,0.37,0.58,2021-04-25,0836,N,VIIRS,n,2.0NRT,315.5,3.1,D
29.4856,74.57881,343.1,0.54,0.51,2021-04-25,0836,N,VIIRS,l,2.0NRT,317.9,18.5,D
29.67911,77.05307,367,0.38,0.59,2021-04-25,0836,N,VIIRS,h,2.0NRT,317.8,13.8,D
29.48668,74.57719,346.1,0.54,0.51,2021-04-25,0836,N,VIIRS,l,2.0NRT,319.3,14.9,D
29.66609,76.71907,344.5,0.37,0.58,2021-04-25,0836,N,VIIRS,n,2.0NRT,314.2,3.9,D
29.6854,76.76024,347.6,0.37,0.58,2021-04-25,0836,N,VIIRS,n,2.0NRT,315.9,4.1,D
29.62957,76.03308,340.6,0.33,0.56,2021-04-25,0836,N,VIIRS,l,2.0NRT,314.6,1.5,D
29.64674,76.05259,367,0.33,0.56,2021-04-25,0836,N,VIIRS,h,2.0NRT,317.2,6.2,D
29.67292,76.38369,339.4,0.35,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,312.4,4.6,D
29.6782,76.38319,367,0.35,0.57,2021-04-25,0836,N,VIIRS,h,2.0NRT,318.4,4.6,D
29.65191,76.05207,367,0.33,0.56,2021-04-25,0836,N,VIIRS,h,2.0NRT,316.8,6.2,D
29.55116,74.81473,347,0.56,0.52,2021-04-25,0836,N,VIIRS,l,2.0NRT,321.1,18.8,D
29.65056,75.90837,342.2,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,314.8,3.1,D
29.65568,75.90786,367,0.33,0.55,2021-04-25,0836,N,VIIRS,h,2.0NRT,319.1,6.3,D
29.69724,76.3554,343.1,0.35,0.57,2021-04-25,0836,N,VIIRS,l,2.0NRT,318,2.2,D
29.71193,76.47345,347.4,0.35,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,315.5,3.3,D
29.778,77.11811,337.9,0.39,0.59,2021-04-25,0836,N,VIIRS,n,2.0NRT,311.8,1.3,D
29.71837,76.22493,344.8,0.34,0.56,2021-04-25,0836,N,VIIRS,l,2.0NRT,318.2,2.7,D
29.71273,76.15673,340.8,0.34,0.56,2021-04-25,0836,N,VIIRS,n,2.0NRT,315.5,1.1,D
29.71857,76.22409,342.9,0.34,0.56,2021-04-25,0836,N,VIIRS,l,2.0NRT,317.6,3,D
29.7087,75.96069,345.9,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,319.4,2.7,D
29.75289,76.39766,344.7,0.35,0.57,2021-04-25,0836,N,VIIRS,n,2.0NRT,317.7,4.8,D
29.724,75.89283,351.7,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,314.3,10.2,D
29.72372,75.88938,354,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,320.1,10.2,D
29.77399,75.81175,367,0.32,0.55,2021-04-25,0836,N,VIIRS,h,2.0NRT,317.5,5.1,D
29.69826,74.9463,347.2,0.57,0.52,2021-04-25,0836,N,VIIRS,n,2.0NRT,321.1,7.8,D
29.79522,75.94148,367,0.33,0.55,2021-04-25,0836,N,VIIRS,h,2.0NRT,321.2,13.4,D
29.79663,75.93931,367,0.33,0.55,2021-04-25,0836,N,VIIRS,h,2.0NRT,322.5,10.9,D
29.80472,75.84444,346.7,0.33,0.55,2021-04-25,0836,N,VIIRS,l,2.0NRT,318.5,3.2,D
29.80982,75.84393,352.6,0.33,0.55,2021-04-25,0836,N,VIIRS,n,2.0NRT,319.1,5.1,D
30.04623,77.00652,343.3,0.38,0.59,2021-04-25,0836,N,VIIRS,n,2.0NRT,312.8,2.3,D
29.8961,74.84663,345.7,0.57,0.52,2021-04-25,0836,N,VIIRS,n,2.0NRT,319.7,8.6,D
29.90617,74.79742,345.2,0.57,0.52,2021-04-25,0836,N,VIIRS,l,2.0NRT,318.1,10.9,D
29.9055,74.80091,347,0.57,0.52,2021-04-25,0836,N,VIIRS,n,2.0NRT,319.1,10.3,D
30.21358,77.25492,367,0.4,0.6,2021-04-25,0836,N,VIIRS,h,2.0NRT,313.1,5.6,D
30.21756,77.25283,342.6,0.4,0.6,2021-04-25,0836,N,VIIRS,n,2.0NRT,312.6,2,D
30.62348,77.13027,304.9,0.43,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,293.7,0.8,N
29.70846,76.44573,304.2,0.41,0.45,2021-04-25,2100,N,VIIRS,n,2.0NRT,287.3,0.6,N
29.37668,76.92186,324.9,0.44,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,288.5,1.5,N
29.29765,76.60689,301.6,0.43,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,291,1.2,N
29.12429,75.77768,305.6,0.39,0.44,2021-04-25,2100,N,VIIRS,n,2.0NRT,294.9,1.4,N
28.85024,76.65575,303.6,0.44,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,286.5,0.6,N
28.73623,76.63694,299,0.44,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,287.2,0.5,N
28.68832,76.84743,306.9,0.45,0.47,2021-04-25,2100,N,VIIRS,n,2.0NRT,288.6,0.9,N
28.62891,76.58234,297.8,0.44,0.46,2021-04-25,2100,N,VIIRS,n,2.0NRT,286.6,1.1,N
27.94333,77.44346,356.3,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,322.1,11,D
27.95519,77.43764,354,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.2,7.3,D
28.04342,77.49356,351.3,0.41,0.45,2021-04-26,0818,N,VIIRS,l,2.0NRT,324,12.3,D
28.13713,77.30058,353.9,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.4,8.7,D
28.14121,77.30003,354.6,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.8,8.7,D
28.31254,77.25284,347.5,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.7,5.3,D
28.28331,76.77137,345.3,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,320.1,5.3,D
28.447,77.3901,347.6,0.41,0.45,2021-04-26,0818,N,VIIRS,n,2.0NRT,316,4,D
28.42235,76.76726,346.3,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.4,3.3,D
28.56022,76.66231,342.1,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.6,7.6,D
28.55379,76.60512,349.5,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.2,14.5,D
28.56514,76.49421,348.7,0.55,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,320,13.9,D
28.61561,76.8313,341.9,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.2,8,D
28.62027,76.83661,346.1,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.9,14.4,D
28.58472,76.49139,343.7,0.55,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.6,13.2,D
28.61214,76.48741,367,0.55,0.42,2021-04-26,0818,N,VIIRS,h,2.0NRT,319.3,20.6,D
28.6128,76.49303,348.1,0.55,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,320.7,40.8,D
28.61606,76.48684,349.3,0.55,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,320.7,20.6,D
28.62064,76.49189,345.4,0.55,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,318,44.9,D
28.65119,76.64926,341.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.5,6.9,D
28.61588,76.49006,349,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,321,34.2,D
28.61525,76.48444,351.6,0.55,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.8,34.2,D
28.63052,76.58582,345.8,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.6,6.8,D
28.61917,76.48386,348.6,0.55,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.3,34.2,D
28.61979,76.48949,367,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,327.9,34.2,D
28.65332,76.64651,355,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.9,14.2,D
28.64969,76.54259,353.7,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,320.2,16.5,D
28.67058,76.58582,345,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.8,4.9,D
28.72154,76.89497,345,0.38,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.2,4,D
28.70277,76.51761,348.7,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.8,12.1,D
28.70211,76.51197,350.5,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.1,10.4,D
28.72854,76.70612,350,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,324.7,31.2,D
28.70539,76.50574,349.8,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,321.9,13.7,D
28.73252,76.70556,345.5,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,319.1,31.2,D
28.70931,76.50518,351.7,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,321.5,13.7,D
28.75904,76.90176,343.9,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.6,5.7,D
28.71782,76.5097,350.4,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.7,12.1,D
28.76056,76.80838,342,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.5,8,D
28.75988,76.80251,352.1,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.3,8,D
28.75735,76.80098,339.6,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.5,4.3,D
28.762,76.8063,345.4,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.3,12.2,D
28.76135,76.80041,348.3,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.9,4.3,D
28.78169,76.65536,345.7,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.8,4,D
28.76755,76.49459,346.8,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.4,9.4,D
28.81205,76.70994,342.6,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.8,7.8,D
28.79631,76.57143,346.3,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.7,12.5,D
28.81603,76.70937,343.5,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.3,7.8,D
28.83656,76.6769,348.5,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.3,7.7,D
28.90155,77.1406,352.5,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.3,10.8,D
28.87792,76.82484,348.2,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.6,7.9,D
28.87931,76.80162,347.6,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319.3,9.6,D
28.87875,76.8244,345.7,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,317,8,D
28.90808,76.79518,350.3,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.3,15.8,D
28.94285,76.92444,339.8,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.1,2.1,D
28.963,76.88505,346.3,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315,6.1,D
28.92795,76.43999,346.7,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.7,4.4,D
28.96183,76.62706,340.6,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.5,4.9,D
28.9684,76.61436,346.7,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317,7.7,D
28.96402,76.62573,345,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.9,7,D
28.97067,76.613,344.6,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315,8.1,D
28.93465,76.22207,344.5,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.3,6,D
28.92469,76.10111,346.2,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.7,7.1,D
28.94895,76.17523,347.3,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,320.3,13.1,D
29.01158,76.65432,343,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.5,5.4,D
29.03477,76.64508,344.3,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.5,7.8,D
29.02682,76.57555,343.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.7,7.6,D
29.03078,76.57497,349.6,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.1,7.6,D
29.08076,76.98013,344.5,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,313.8,3,D
29.10655,77.02612,350.8,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.4,6.3,D
29.09148,76.77898,336.9,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,310.9,2.2,D
29.1264,76.91193,340.1,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,310.8,2.7,D
29.1434,76.95469,348.9,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,316,4.5,D
29.18035,77.06571,341.7,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,313.8,2,D
29.13223,76.59911,338.4,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,312.8,2.6,D
29.15537,76.5899,339.6,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,312.2,9,D
29.15471,76.58409,353.9,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.8,9,D
29.15867,76.58353,343,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,313.5,6,D
29.158,76.57773,341.2,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.9,6.6,D
29.14799,76.49123,342.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.9,6,D
29.15193,76.49067,341,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.7,6,D
29.17019,76.52096,341.2,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.4,2.9,D
29.24074,77.0955,340,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.9,2.9,D
29.24793,77.12399,338.9,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,313.4,3.2,D
29.23741,76.98733,343.8,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.5,3.1,D
29.22905,76.91002,353.1,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.1,7.5,D
29.24148,76.98675,342.2,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.4,3.1,D
29.22476,76.83298,345.3,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.7,4.1,D
29.19577,76.57021,351.7,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.9,24.2,D
29.2511,76.88641,343.4,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.4,3.8,D
29.24933,76.87029,343.7,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,312,2.6,D
29.26903,76.97457,338.8,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,313,3.8,D
29.29027,77.13083,353.6,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.8,7.1,D
29.28843,76.96358,356.5,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.8,13.9,D
29.23146,76.45951,339.9,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.5,8.5,D
29.2308,76.45379,341,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.5,7.3,D
29.30066,76.99924,344.5,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,314.2,4.5,D
29.26263,76.66155,350.7,0.57,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.7,13.2,D
29.2144,76.24357,347.9,0.54,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.2,6,D
29.28743,76.84451,345.8,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.4,5.7,D
29.21764,76.23743,352.5,0.54,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.5,9.7,D
29.31195,76.98933,347,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.4,7.3,D
29.21343,76.09474,342.2,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.9,4.6,D
29.19247,75.91021,345.1,0.52,0.41,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.2,7.1,D
29.28732,76.54278,346.3,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316,7.2,D
29.29128,76.54221,354.5,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.9,7.2,D
29.2639,76.26208,339.9,0.54,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,314,5.4,D
29.34695,76.93874,344.3,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.4,5,D
29.34651,76.93466,344.1,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.4,3.5,D
29.34678,76.60537,341.2,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.7,5.9,D
29.33555,76.47115,342,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.8,5.9,D
29.37984,76.7905,346.9,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,319.4,12,D
29.4024,76.91854,350.3,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.6,3.2,D
29.36869,76.62011,340.8,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.1,9.2,D
29.42793,77.03587,344.3,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.5,3.9,D
29.3758,76.50646,351.7,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,319,20,D
29.36775,76.43728,347,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.3,4.7,D
29.38718,76.56985,350.1,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.9,6.1,D
29.37976,76.5059,354.9,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,323.8,43.5,D
29.37169,76.43671,344.6,0.55,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.7,7.1,D
29.39183,76.57513,342.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.2,6.1,D
29.39115,76.56929,341.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.4,6.1,D
29.3851,76.56817,352.8,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.4,9.1,D
29.37872,76.50991,342.3,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315,54.9,D
29.40894,76.75004,356.6,0.38,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.3,16,D
29.38972,76.57344,343.7,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.5,9.6,D
29.38908,76.5676,346.8,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.1,8.6,D
29.38204,76.50352,351.6,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.4,14.2,D
29.41296,76.74947,351.7,0.38,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,313.4,16,D
29.41252,76.74547,351.7,0.38,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.6,9.7,D
29.45155,77.07098,343.9,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.9,4.5,D
29.39831,76.57816,340.1,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.4,18.1,D
29.39767,76.5723,347.8,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,321.5,18.1,D
29.39981,76.51868,348.3,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.6,13.9,D
29.46267,76.98117,344.6,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.7,3.9,D
29.43487,76.72611,344.6,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.5,5.5,D
29.34502,75.73295,341.4,0.51,0.41,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.2,1.5,D
29.46876,76.73749,345.8,0.38,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,316,7.8,D
29.46831,76.7335,347.5,0.38,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.5,7.8,D
29.44737,76.54734,345.8,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.2,17.1,D
29.42962,76.39123,346.2,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.7,6.5,D
29.42896,76.38551,349.1,0.55,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.8,7.9,D
29.47054,76.717,343.2,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.3,4.4,D
29.45135,76.54676,340.8,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,314.3,4.4,D
29.47455,76.71644,347.9,0.38,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.8,4.4,D
29.48485,76.77177,345.4,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.5,4.5,D
29.47857,76.71587,348.2,0.38,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,317,8.5,D
29.48434,76.69485,367,0.38,0.43,2021-04-26,0818,N,VIIRS,h,2.0NRT,316.8,7.2,D
29.46057,76.48631,338.9,0.56,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,312.4,5.5,D
29.49512,76.75405,351,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,316.9,7.1,D
29.49914,76.75349,367,0.39,0.44,2021-04-26,0818,N,VIIRS,h,2.0NRT,322.1,33.6,D
29.49869,76.74949,354.5,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,327.6,17.9,D
29.50498,76.76894,347.6,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.3,7.1,D
29.50453,76.76493,356,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,321.2,13,D
29.50271,76.74892,355.3,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,321.8,17.9,D
29.50673,76.74835,367,0.39,0.44,2021-04-26,0818,N,VIIRS,h,2.0NRT,318.5,8.5,D
29.50855,76.76437,341.8,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.8,4.4,D
29.44979,76.25549,349.9,0.54,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,317.9,11.6,D
29.54856,77.08297,342.5,0.4,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,313.8,2.8,D
29.42408,75.97203,343,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.2,6.8,D
29.44922,76.25397,354,0.54,0.42,2021-04-26,0818,N,VIIRS,n,2.0NRT,318,10,D
29.50733,76.74908,353.5,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.9,6.2,D
29.53549,76.89706,345.5,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.4,10.5,D
29.53505,76.89298,344.8,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.2,6.4,D
29.50312,76.5976,342.7,0.57,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,316.8,5.4,D
29.55803,77.07013,341,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,315.4,2.3,D
29.52624,76.69772,345.3,0.38,0.43,2021-04-26,0818,N,VIIRS,l,2.0NRT,318.4,4.6,D
29.54643,76.84589,349.8,0.39,0.44,2021-04-26,0818,N,VIIRS,n,2.0NRT,318.6,11,D
29.56827,76.97166,345.8,0.4,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,317.9,5.1,D
29.45971,75.99819,343.4,0.53,0.42,2021-04-26,0818,N,VIIRS,l,2.0NRT,318,20.6,D
29.52652,76.51677,346.6,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,315.9,21.6,D
29.52587,76.51094,350.5,0.56,0.43,2021-04-26,0818,N,VIIRS,n,2.0NRT,320.1,21.6,D
29.57469,76.91648,338.9,0.39,0.44,2021-04-26,0818,N,VIIRS,l,2.0NRT,313.5,2.7,D
