latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.79746,75.09869,367,0.44,0.38,2021-05-07,0812,N,VIIRS,h,2.0NRT,310.4,17.2,D
31.79508,75.08025,338.7,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,4.1,D
31.7986,75.07964,342.2,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.1,4.1,D
31.8045,75.09746,349.8,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.6,12.5,D
31.82515,75.14586,341.1,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.9,6.2,D
31.82096,75.11348,334.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.9,4.6,D
31.8244,75.08456,342,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.7,5.1,D
29.96404,75.51974,341.4,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,312.5,12.5,D
29.95961,75.56557,342.1,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.5,6.9,D
29.95549,75.56163,343.7,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,312.6,6.9,D
29.95609,75.56616,340.8,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.7,6.9,D
30.56227,74.67013,341.4,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.8,4.4,D
31.39659,74.88545,343.2,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.5,4.8,D
31.39312,74.88606,342.4,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,3.2,D
31.50003,75.1315,333.8,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,305.1,3.2,D
29.95637,74.51326,342.1,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.5,6.8,D
31.20949,74.67152,335.2,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,307.2,3.2,D
31.2214,74.629,336.1,0.42,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,308.1,3.2,D
31.22081,74.62462,340.4,0.42,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.3,3.6,D
31.22425,74.624,337,0.42,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.1,3,D
31.22769,74.62338,341,0.42,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.5,3,D
30.62126,75.03072,341.4,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.7,7.8,D
29.97231,74.5535,340.2,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,312.3,9,D
29.97174,74.54929,341.3,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,312.3,8.3,D
29.96476,74.47303,346.8,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.7,10.1,D
31.48777,75.1477,334.1,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,304.2,2.9,D
31.68293,75.07489,339.8,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.5,3.7,D
31.70705,75.1224,340,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.9,5.7,D
31.70465,75.10397,336.4,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,308.2,3.3,D
31.70877,75.10796,337.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.3,4.8,D
30.50294,74.41389,344.1,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.4,5.4,D
31.70817,75.10336,337.5,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.6,3.3,D
30.4283,74.30097,346.8,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,313.9,18,D
30.56286,74.67444,342.4,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.7,4.4,D
30.5474,74.66396,341.6,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,310,5.5,D
30.60577,75.46162,346.5,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.6,10.8,D
30.62532,75.03454,342.9,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.3,8.9,D
30.5423,74.67812,339.4,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.8,4.1,D
31.88324,75.44469,343.2,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.6,3.4,D
31.88154,75.4434,342.4,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305,4.8,D
31.87562,75.45415,338.8,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.8,2.7,D
30.16658,75.52922,341.5,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,313.2,13.6,D
30.62473,75.03011,342,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.6,8.5,D
30.79265,74.99349,346.2,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,310.6,8.5,D
31.91415,75.31342,338,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.3,4.5,D
31.82131,75.28471,334.5,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.3,3,D
30.72838,75.24188,342.1,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.5,7.1,D
29.89211,75.35237,342.1,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.3,8.6,D
29.81729,75.35956,341.4,0.43,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,312.2,6.3,D
29.86014,75.38059,340.4,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.7,11.9,D
29.86072,75.38504,342.1,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.6,14.5,D
29.85723,75.38564,341.4,0.43,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,312,12.1,D
32.03188,75.42202,332.9,0.45,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,305.4,3.2,D
32.07656,75.42905,333.1,0.45,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,305.4,2.7,D
32.12172,75.42796,339,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305,3.1,D
31.4749,75.15931,335.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.7,2.4,D
31.70776,75.18368,338,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.3,2.8,D
31.72479,75.17599,339.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.9,3.1,D
31.72419,75.17136,339.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.7,3.1,D
30.84299,75.49435,344.4,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.5,6.9,D
30.83945,75.49496,367,0.44,0.39,2021-05-07,0812,N,VIIRS,h,2.0NRT,306.9,14.6,D
31.9622,75.34859,338.9,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,307,3.1,D
30.83591,75.49556,336.1,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.4,14.6,D
31.08146,75.19901,339.6,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305,7.1,D
31.22703,75.21378,334.9,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.9,3,D
30.78565,75.574,337.2,0.44,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,308.3,6.6,D
30.78267,75.55077,345.4,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.9,6.7,D
30.79929,75.59549,339.3,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.5,9.2,D
30.80579,75.58963,340.2,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,8.7,D
30.26803,75.34354,342.5,0.43,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,313.1,7,D
31.08853,75.11116,338.6,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.7,2.3,D
31.08824,75.11439,340,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.4,9.8,D
30.81816,75.52699,339.1,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.4,2.9,D
30.81927,75.52562,337.1,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.5,2.1,D
30.52394,75.40836,342,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.4,9.9,D
29.9577,75.08974,337.5,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.2,3.7,D
30.35558,75.3561,347.2,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,313,9.5,D
30.35208,75.3567,346.2,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,316.2,9.5,D
29.97663,75.04631,340.4,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.4,5.2,D
29.98008,75.04571,340.3,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,310.6,6.6,D
30.32411,75.44468,341.8,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,312.8,7.8,D
31.63147,74.65489,342.5,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.4,6.7,D
31.63198,74.63209,345.7,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308,5.8,D
31.5394,74.63882,344.1,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.4,11.9,D
31.08474,75.115,343.2,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.8,6,D
30.30334,75.67754,340.6,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,7.8,D
30.30111,75.68097,338.6,0.44,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,309,7.5,D
31.34969,75.10516,334.9,0.43,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,306.3,2.9,D
31.34736,75.11488,337.3,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.5,2.9,D
31.33274,75.08487,348.4,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308,8.9,D
31.28836,75.13309,343.9,0.43,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.2,3.7,D
31.63839,74.65365,337.1,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,302.1,3.5,D
31.63544,74.63148,347.9,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,302,2.6,D
31.63248,74.60934,341.1,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.3,3.4,D
31.63888,74.63086,331.1,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,293.2,2.6,D
31.63535,74.60431,339.4,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.5,3.4,D
31.63476,74.59988,356.4,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,310.9,10.2,D
31.63416,74.59547,349.4,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307,10.2,D
30.32133,74.56209,337.9,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.8,3.3,D
30.30145,74.57002,339.5,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,2.2,D
30.29694,74.58827,348.6,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,309,11.9,D
31.6382,74.59926,347.3,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,309.4,26.6,D
31.6387,74.57657,341.4,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.3,5,D
30.23409,74.13068,335.7,0.4,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.3,4.1,D
30.23351,74.12654,352,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,313,5.8,D
32.08094,75.29217,337.1,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306,3,D
32.04185,75.29889,347.9,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.9,5.3,D
32.03354,75.29065,345.8,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306,4.3,D
32.03062,75.325,340.6,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.4,5.5,D
30.23293,74.12239,337.8,0.4,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.9,5.8,D
30.36497,74.11994,350.3,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.6,9.1,D
30.25649,75.09088,340.8,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.7,4.8,D
30.43035,74.54328,341.5,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,309,7.4,D
30.37112,74.11455,340.4,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.6,2.8,D
30.39042,74.15362,342.4,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.7,4.5,D
31.46902,75.14157,339.4,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.7,4.4,D
31.93984,75.51826,338.7,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.3,2.8,D
31.93266,75.57856,338.6,0.46,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.9,2.4,D
30.42437,74.44862,338.6,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,310.1,2.4,D
31.91833,75.52192,341.7,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.6,5.7,D
30.27152,75.09727,346,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,312.2,6.8,D
31.59188,74.7851,340.3,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307,6.4,D
31.5913,74.78063,338,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.8,4.2,D
31.60163,74.72395,339.3,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.9,5.1,D
31.6207,74.73421,339.5,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.7,3.5,D
31.90761,75.49433,334.2,0.45,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,304.8,1.7,D
31.91939,75.65008,333.1,0.46,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,303.5,2.3,D
31.91401,75.63611,338.9,0.46,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.5,2.9,D
31.89271,75.49199,334.9,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.1,0.6,D
31.8909,75.50698,335.1,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.1,2.2,D
31.89542,75.4948,336.6,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.7,2,D
31.91381,75.63935,334,0.46,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,304.3,2.3,D
31.88948,75.50559,332.1,0.45,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,302.7,0.7,D
31.88537,75.53079,336.9,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.5,4.7,D
31.8807,75.58076,339.8,0.46,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,303.4,4.6,D
29.98875,75.05756,343.1,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,312.4,4.2,D
29.9922,75.05695,346.5,0.42,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.2,4.2,D
30.0007,74.99942,342.7,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,313,6.8,D
31.17111,75.86854,339,0.46,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.9,6.2,D
31.9404,75.67137,335.3,0.46,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,306.2,3.4,D
31.61464,75.12788,333.5,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,305.3,2.2,D
30.39379,74.15299,342.6,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,312.3,4.5,D
30.43452,74.19362,348.5,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,313.2,13.7,D
30.11254,74.71586,348.9,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,311.8,13.6,D
30.30678,75.09563,339.6,0.42,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,310.1,3.3,D
29.98223,75.43841,343.9,0.43,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,314.2,16.7,D
31.17375,76.06761,346,0.47,0.4,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.8,3.9,D
30.10152,74.17596,333.4,0.4,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,306.9,1.8,D
31.81312,75.53817,339,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,302.6,2.3,D
31.77057,75.50435,338.6,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,302.6,2.5,D
30.10038,74.17547,337,0.4,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,310.1,3.3,D
30.0796,74.17506,341.7,0.4,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.1,3.9,D
30.06195,74.12322,339.2,0.4,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.7,3.8,D
30.39931,74.6759,339.2,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.2,12.9,D
31.79107,75.57928,337.7,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.1,2.3,D
30.71245,75.51066,342.8,0.44,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,312.2,8.9,D
31.07714,75.55839,342.8,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,302,4.8,D
31.08069,75.55779,338.4,0.45,0.39,2021-05-07,0812,N,VIIRS,n,2.0NRT,302.1,6.2,D
30.70891,75.51127,338.9,0.44,0.39,2021-05-07,0812,N,VIIRS,l,2.0NRT,309.3,8.9,D
31.04471,75.35973,337.5,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.7,1.4,D
31.07061,75.39301,342.8,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.4,12,D
31.07414,75.39241,342.6,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,304,9.8,D
30.19391,74.54534,338.9,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.2,3.8,D
31.08292,75.34846,339.9,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,308.4,5.5,D
31.08232,75.34385,333.2,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,305.9,3.6,D
31.10121,75.37831,336.4,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,304.6,6.1,D
31.10061,75.3737,342.6,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,305.1,6.1,D
31.10593,75.38694,344.3,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,300,4.3,D
30.40273,74.67529,339.7,0.41,0.37,2021-05-07,0812,N,VIIRS,n,2.0NRT,307.4,12.9,D
30.67036,75.40382,341,0.44,0.38,2021-05-07,0812,N,VIIRS,l,2.0NRT,311.5,9.6,D
30.27935,74.61326,342.7,0.41,0.37,2021-05-07,0812,N,VIIRS,l,2.0NRT,314,20.6,D
30.67274,75.4221,345.9,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,314,12,D
30.66154,75.39133,344,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,312,9.8,D
30.65628,75.40623,349,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,306.8,9.5,D
30.65042,75.41657,351.1,0.44,0.38,2021-05-07,0812,N,VIIRS,n,2.0NRT,314.6,6.5,D
29.97674,74.11027,302.6,0.42,0.38,2021-05-07,2036,N,VIIRS,n,2.0NRT,292.5,0.4,N
31.76836,74.63033,337.4,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,307.8,29.4,D
31.75841,75.3857,336.5,0.4,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.7,2.7,D
30.58072,74.99767,341.3,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,312.4,10.3,D
30.58071,74.99849,342.7,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,312.9,11.5,D
30.57629,74.91092,346.9,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,312.5,13.4,D
30.65372,75.58484,344.6,0.4,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,311.5,8.9,D
30.60419,74.84673,339.2,0.42,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.5,7,D
30.64506,74.83744,352.7,0.42,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,306.9,6.3,D
30.64433,74.83315,336.8,0.42,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,304.7,6.3,D
31.16955,76.5632,336.1,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.5,2.8,D
30.23661,75.05896,336.4,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,307,4.7,D
30.24001,75.05819,335.6,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,306.7,4.1,D
30.25753,75.0366,346.7,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,316.5,13,D
30.62814,76.83025,348.3,0.38,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,306.2,6.2,D
30.98387,75.8623,347,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,307.4,5.6,D
30.82225,75.88815,343.9,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,310.2,5.7,D
30.81102,75.83993,343.3,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,313.9,8.6,D
30.80506,75.82431,340.3,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.9,5.9,D
30.8077,75.84064,342.4,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,309.8,6.4,D
30.61264,74.16474,339.7,0.44,0.38,2021-05-08,0754,N,VIIRS,l,2.0NRT,304.5,8.5,D
30.61928,74.18195,354.9,0.44,0.38,2021-05-08,0754,N,VIIRS,l,2.0NRT,306.3,14.6,D
31.53345,75.64714,341,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,309.6,2.1,D
31.327,74.57548,339.3,0.42,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308,6.5,D
30.21383,74.60331,348.7,0.43,0.38,2021-05-08,0754,N,VIIRS,n,2.0NRT,308.9,10.5,D
30.80424,75.92577,340.9,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,312.5,4.5,D
31.62682,75.67886,333.3,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,307.8,4.7,D
30.009,74.83237,341.3,0.42,0.38,2021-05-08,0754,N,VIIRS,l,2.0NRT,313.5,8,D
30.19996,74.75962,349,0.42,0.38,2021-05-08,0754,N,VIIRS,n,2.0NRT,308.6,12.3,D
30.88911,76.63302,339.5,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,310.5,7.4,D
30.01089,74.83283,343.7,0.42,0.38,2021-05-08,0754,N,VIIRS,l,2.0NRT,315,11,D
30.65093,75.18462,349.9,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,315.6,13,D
30.68875,75.18052,341.7,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,311.5,12,D
30.68945,75.18473,367,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,325.5,36.6,D
30.69282,75.18397,344.4,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,311.3,36.6,D
30.69212,75.17977,344.5,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,311.6,12,D
30.87655,76.63979,335.3,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,309,3.5,D
30.84328,76.60122,338.5,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.6,2.7,D
30.36132,74.78327,337.8,0.42,0.38,2021-05-08,0754,N,VIIRS,n,2.0NRT,306.7,4,D
30.37752,74.81545,350,0.42,0.38,2021-05-08,0754,N,VIIRS,n,2.0NRT,307.4,12.9,D
30.88233,76.39403,347,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,311.5,8.4,D
30.76194,76.40666,344.1,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,311.1,3.5,D
30.77135,76.37976,335.5,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,307.9,1.3,D
30.77656,76.39112,335.5,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,306,0.6,D
30.81703,76.3912,339.3,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,310.4,2,D
30.59694,75.1785,341,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.9,8.3,D
30.83215,76.40047,340.2,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,310.1,3.6,D
31.25588,74.71242,342.5,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,309.2,4.1,D
31.14218,75.73198,336.8,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,303.4,2.5,D
31.13138,75.76349,343.8,0.39,0.36,2021-05-08,0754,N,VIIRS,l,2.0NRT,310.8,4.6,D
30.62113,75.02908,339.9,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.6,10.4,D
30.62452,75.02831,346.7,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,311.9,10.4,D
30.6429,75.03299,346.2,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,312.8,17.8,D
30.67587,74.99908,344.9,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,309.9,6.8,D
31.6273,74.62643,341.8,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.3,3.3,D
30.58523,76.35976,337.7,0.39,0.36,2021-05-08,0754,N,VIIRS,n,2.0NRT,305.7,1.4,D
31.62804,74.63074,338.9,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,306.7,3.3,D
31.61648,74.58405,348.2,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,310.3,21.1,D
31.6239,74.62721,340,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,309.1,22.3,D
31.58641,74.61242,354.3,0.41,0.37,2021-05-08,0754,N,VIIRS,n,2.0NRT,313.8,13.4,D
31.55464,74.63325,340.5,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,311.3,5.8,D
31.75543,74.7404,335.9,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,306.8,3.7,D
31.75105,74.71471,351.3,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,308.9,14.6,D
31.75371,74.70965,342.4,0.41,0.37,2021-05-08,0754,N,VIIRS,l,2.0NRT,307.4,6.1,D
